course_rating,assignments_per_week,attendance_required,professor_rating,sentiment_score,subject_area,units,hours_per_week,projects,midterms_count,final_exam,grading_strictness,student_percentage_estimate,drop_rate,failure_rate,difficulty_score,difficulty_level
2.7,2,0,4.0,1.0,Humanities,3,4,0,0,1,3.3,82.0,0.22,0.3,5.42096623836371,Easy
3.0,3,1,3.0,-0.35,STEM,9,10,1,2,0,4.7,66.8,0.29,0.33,31.28902048237911,Hard
3.4,1,0,4.0,-0.46,Humanities,9,6,0,2,0,4.8,62.5,0.3,0.4,18.383110246198566,Medium
3.4,3,0,4.0,0.54,Social Science,3,7,1,1,1,2.4,74.3,0.2,0.25,12.93819587285759,Easy
4.2,3,0,4.0,0.65,Social Science,9,10,1,2,0,1.0,90.8,0.12,0.16,3.5787326845979313,Easy
3.7,1,0,4.0,-0.32,Humanities,9,8,1,2,0,2.5,72.2,0.16,0.24,12.763357812216931,Easy
1.2,3,1,2.0,-0.27,Social Science,3,6,0,1,1,4.0,79.7,0.19,0.22,18.069925324381135,Medium
2.3,3,1,3.0,-0.94,Humanities,3,7,0,0,1,4.2,73.5,0.23,0.3,17.740849661871447,Medium
2.1,1,0,3.0,0.18,Social Science,3,4,0,0,1,3.1,73.8,0.13,0.22,8.519000430477712,Easy
3.6,3,0,4.0,1.0,Humanities,6,8,1,0,0,2.0,86.0,0.09,0.1,2.769625277763989,Easy
3.0,1,1,3.0,-0.26,STEM,9,9,1,0,0,3.8,61.1,0.27,0.4,25.10713286803619,Hard
3.4,5,1,3.0,0.48,STEM,3,9,0,1,0,2.3,73.2,0.18,0.22,20.837621463900764,Medium
3.1,2,1,4.0,0.87,STEM,3,7,0,2,1,4.6,54.6,0.27,0.4,28.822460982306136,Hard
2.9,5,1,4.0,0.63,STEM,12,16,0,2,0,3.9,62.4,0.25,0.35,36.35682915279975,Hard
2.1,5,0,4.0,-0.94,Humanities,3,9,1,0,0,4.8,70.1,0.13,0.24,19.681202255723278,Medium
2.2,1,0,3.0,-0.33,STEM,3,5,0,2,0,2.2,78.8,0.16,0.24,12.84865136156941,Easy
2.3,1,0,2.0,-0.68,Social Science,3,4,0,2,0,2.2,75.0,0.2,0.28,10.563531091190955,Easy
1.0,4,1,2.0,-0.45,STEM,9,12,1,1,0,4.6,60.1,0.24,0.4,37.84409067495956,Hard
3.2,2,0,3.0,0.87,Humanities,9,8,1,1,0,1.3,84.0,0.06,0.12,2.3047282367176924,Easy
2.5,1,1,3.0,0.35,STEM,9,6,0,2,0,2.9,77.1,0.15,0.23,13.804739148073237,Medium
1.1,3,1,2.0,-0.92,STEM,9,8,1,2,1,1.3,76.1,0.27,0.31,29.219327021504277,Hard
3.0,5,0,4.0,0.48,Social Science,12,18,0,0,0,4.7,62.8,0.26,0.32,27.028463872222527,Hard
1.0,2,1,1.0,-1.0,Social Science,3,5,1,0,0,2.2,80.4,0.12,0.17,14.455758744076759,Medium
1.0,0,0,2.0,-1.0,STEM,9,5,0,0,0,3.9,64.9,0.22,0.32,17.213443925647923,Medium
2.1,5,0,3.0,-0.8,Humanities,6,11,0,2,1,2.8,81.6,0.12,0.22,22.895468906053715,Medium
1.0,2,1,2.0,-0.99,Humanities,6,5,0,2,1,2.7,87.9,0.09,0.1,16.222492026511922,Medium
1.0,5,1,2.0,-1.0,Social Science,12,16,0,2,1,4.5,63.9,0.29,0.4,35.38760167896365,Hard
2.5,1,0,3.0,-0.16,Humanities,3,4,1,0,0,3.8,76.2,0.12,0.25,7.850596185414548,Easy
1.6,2,1,2.0,-0.52,Social Science,3,4,1,2,0,2.9,74.7,0.11,0.15,14.516650325525704,Medium
3.1,2,1,4.0,0.52,STEM,3,4,1,0,0,3.3,67.6,0.2,0.27,15.624570715471751,Medium
3.4,4,1,4.0,0.38,Social Science,9,11,1,2,1,2.4,87.4,0.12,0.16,14.349346181483488,Medium
1.0,0,1,1.0,-0.38,STEM,3,3,0,2,1,4.9,62.4,0.18,0.35,22.74546997070436,Medium
3.6,4,1,4.0,0.34,Social Science,3,6,0,2,1,4.7,66.4,0.26,0.3,21.844175621346615,Medium
3.1,3,1,4.0,0.24,Humanities,12,11,1,1,0,2.1,79.0,0.16,0.23,14.682629908660333,Medium
4.5,0,1,5.0,1.0,Social Science,3,2,0,2,1,1.9,83.5,0.18,0.22,-0.43561961351986667,Easy
3.1,5,1,3.0,-0.81,STEM,9,13,0,2,1,1.4,73.5,0.16,0.19,29.513794343169085,Hard
4.3,1,0,5.0,-0.02,STEM,12,11,1,1,0,2.9,71.3,0.16,0.23,16.21650185941126,Medium
1.0,4,0,2.0,-0.54,Humanities,12,14,1,1,1,4.7,63.3,0.23,0.31,28.890108021609187,Hard
3.0,4,1,4.0,0.43,STEM,3,8,1,2,1,3.2,66.2,0.21,0.31,27.973522552460405,Hard
1.8,1,0,2.0,-0.9,STEM,9,9,0,1,1,1.5,79.9,0.11,0.16,19.238225871824163,Medium
1.0,2,1,1.0,-1.0,Social Science,3,5,1,0,1,2.9,67.9,0.25,0.33,19.336356067867527,Medium
2.2,1,0,3.0,0.08,Humanities,9,8,1,0,0,1.2,84.5,0.1,0.16,4.084314798513729,Easy
1.0,3,1,1.0,-1.0,Humanities,3,4,0,0,1,2.7,80.2,0.22,0.24,17.481806076693942,Medium
1.4,5,1,2.0,-0.62,Humanities,3,12,0,1,1,2.7,88.3,0.11,0.17,20.46823884504078,Medium
4.7,0,1,5.0,1.0,Social Science,3,1,0,2,1,2.4,74.1,0.16,0.27,1.5922298154339367,Easy
5.0,4,1,5.0,0.28,STEM,3,8,1,0,1,1.1,87.7,0.13,0.17,6.932222775142927,Easy
4.2,0,0,4.0,0.95,Social Science,3,2,1,1,1,1.2,73.5,0.23,0.32,3.5199003050058484,Easy
3.5,1,1,4.0,0.37,Humanities,9,6,0,1,0,1.9,93.7,0.04,0.01,-0.8351862407137005,Easy
1.9,3,1,3.0,-0.63,Social Science,12,11,1,2,1,5.0,60.0,0.3,0.4,29.111545900074653,Hard
1.6,5,0,2.0,-1.0,Humanities,9,14,1,1,1,1.8,78.4,0.16,0.22,24.563425231540652,Medium
2.1,5,1,3.0,-0.72,Humanities,9,12,1,0,1,4.4,73.6,0.23,0.29,24.616300485927457,Hard
3.6,2,1,4.0,1.0,Social Science,3,6,1,2,0,1.2,83.7,0.01,0.08,1.480750068117551,Easy
1.0,4,1,2.0,-1.0,Humanities,12,14,0,2,1,3.0,92.2,0.12,0.13,25.10772309135933,Hard
1.1,4,1,3.0,-1.0,Social Science,9,13,0,1,0,5.0,67.0,0.3,0.4,27.017359409336756,Hard
2.1,3,1,2.0,-0.3,Social Science,9,11,0,0,1,1.3,73.0,0.15,0.21,17.61903472668878,Medium
1.0,2,1,2.0,-1.0,STEM,12,11,1,1,1,4.4,62.0,0.22,0.35,32.982026078661754,Hard
2.7,4,0,3.0,-0.34,STEM,3,7,1,1,0,1.6,78.4,0.17,0.19,16.27060711191689,Medium
1.2,1,0,3.0,-1.0,Humanities,9,7,1,0,0,3.3,66.8,0.2,0.3,15.072716637093711,Medium
1.0,3,0,2.0,-0.56,Social Science,9,12,0,2,0,4.9,59.4,0.2,0.34,25.302701997373294,Hard
1.0,1,1,1.0,-1.0,Social Science,9,9,1,0,0,2.6,73.3,0.17,0.3,17.746346196525103,Medium
1.0,0,0,2.0,-0.85,STEM,3,2,1,2,1,1.5,72.8,0.16,0.25,14.977344090197336,Medium
2.3,1,0,3.0,0.41,Social Science,3,5,1,1,0,1.6,76.0,0.17,0.2,6.9507034802553616,Easy
1.4,0,0,3.0,-0.28,Social Science,9,8,0,1,0,4.1,68.2,0.22,0.35,14.02155452315745,Medium
4.6,3,0,5.0,1.0,STEM,12,10,1,2,0,4.1,66.8,0.29,0.33,23.36786103355317,Medium
2.1,5,0,3.0,-0.37,STEM,9,10,1,2,0,3.8,63.9,0.25,0.4,33.42408041910192,Hard
3.7,4,0,4.0,-0.15,Social Science,12,12,0,2,1,1.6,81.0,0.17,0.18,14.431995661071717,Medium
2.1,3,1,2.0,-1.0,STEM,6,8,0,0,0,1.5,81.7,0.16,0.24,19.98802296050259,Medium
3.3,3,0,3.0,0.91,STEM,6,6,1,0,0,2.0,74.7,0.15,0.23,11.03518625600341,Easy
1.1,5,0,1.0,-1.0,Social Science,9,10,0,0,1,1.5,70.0,0.27,0.36,24.96140957624624,Hard
2.3,0,1,3.0,-0.29,Humanities,12,9,0,1,0,2.6,85.0,0.04,0.12,7.765292375614297,Easy
3.9,5,0,5.0,0.66,Social Science,3,8,1,1,1,2.1,76.3,0.11,0.15,11.529070275663676,Easy
3.0,4,1,4.0,-0.09,Social Science,9,12,1,0,0,3.5,69.2,0.23,0.28,20.608671303711386,Medium
2.6,4,1,3.0,-0.78,Humanities,3,4,1,2,0,1.5,79.3,0.17,0.21,15.557484522564812,Medium
4.2,2,0,4.0,0.31,STEM,9,11,1,0,1,1.5,73.2,0.14,0.25,15.382849203881161,Medium
2.3,0,1,3.0,-0.91,STEM,12,9,1,0,1,2.7,71.0,0.28,0.39,22.4224599178736,Medium
3.4,2,1,3.0,-0.66,STEM,9,9,0,2,0,1.4,80.5,0.2,0.26,17.048899966888584,Medium
1.6,2,0,2.0,-0.42,Social Science,9,8,1,1,1,1.7,82.9,0.11,0.15,14.021952745905034,Medium
1.0,3,1,1.0,-0.98,STEM,9,10,1,1,0,3.9,63.5,0.24,0.29,29.995187395554932,Hard
2.8,2,1,3.0,-0.93,Humanities,9,9,1,0,1,2.2,83.9,0.06,0.22,12.88061989555312,Easy
1.7,1,1,3.0,-0.06,STEM,9,9,1,2,0,3.6,69.2,0.17,0.21,20.56391014768105,Medium
1.7,3,0,3.0,0.18,STEM,12,15,1,1,1,1.9,66.1,0.29,0.36,32.79635536624839,Hard
3.6,2,0,3.0,0.67,Humanities,3,3,0,0,0,1.0,83.0,0.09,0.14,-0.2804552972559109,Easy
1.9,2,0,3.0,-0.43,STEM,3,4,1,2,1,4.0,54.8,0.21,0.35,26.97481126115602,Hard
4.0,5,1,4.0,0.62,STEM,9,10,0,2,1,1.9,77.0,0.2,0.31,22.064280753219688,Medium
1.0,4,0,1.0,-1.0,Humanities,9,11,1,0,0,4.3,67.8,0.25,0.35,27.40387722077943,Hard
4.3,4,0,4.0,0.9,STEM,3,7,0,1,0,3.3,72.9,0.27,0.29,18.06473678303426,Medium
1.0,1,1,2.0,-0.91,Humanities,12,11,0,2,1,4.5,76.7,0.11,0.15,21.676749701441924,Medium
2.2,1,1,4.0,-0.43,Humanities,9,8,1,2,1,2.9,72.7,0.19,0.29,17.891547490641948,Medium
3.7,1,0,4.0,0.28,STEM,12,8,0,1,1,1.9,74.8,0.15,0.23,10.299186700264856,Easy
2.2,1,1,4.0,-0.85,STEM,12,9,1,0,1,3.7,69.5,0.21,0.29,21.66533488589437,Medium
4.0,3,1,4.0,0.48,STEM,12,12,1,1,1,1.1,89.1,0.0,0.02,7.516745916083625,Easy
2.3,3,1,2.0,-0.78,Humanities,6,8,1,0,1,3.5,79.8,0.13,0.16,15.627214877829477,Medium
1.0,5,1,1.0,-1.0,STEM,9,13,1,0,0,3.9,71.5,0.19,0.27,35.99889786687003,Hard
1.0,5,1,1.0,-1.0,Social Science,9,11,1,0,1,3.7,72.5,0.15,0.28,25.6337402337026,Hard
1.2,5,0,1.0,-1.0,Social Science,9,11,0,1,0,1.0,87.2,0.09,0.15,19.234186250737842,Medium
1.0,0,0,2.0,-0.43,STEM,9,6,0,0,0,4.0,66.2,0.3,0.36,17.07111763559239,Medium
1.0,3,1,2.0,-0.76,Social Science,9,11,1,0,1,3.4,70.7,0.12,0.14,19.526945829653997,Medium
3.0,0,0,3.0,-0.83,Humanities,9,7,1,1,1,4.1,64.3,0.22,0.34,15.38607999493005,Medium
1.7,0,1,2.0,-1.0,STEM,9,5,0,2,0,3.7,68.0,0.25,0.32,21.495004566671273,Medium
2.1,1,1,2.0,-0.66,Social Science,3,3,0,1,0,2.9,77.2,0.16,0.26,11.942405567289574,Easy
1.0,5,0,1.0,-0.15,Humanities,9,12,1,1,0,3.6,79.5,0.14,0.2,22.5879591456105,Medium
3.3,0,1,5.0,1.0,Social Science,9,7,0,1,0,3.7,67.3,0.2,0.31,10.839185974044568,Easy
1.0,2,1,3.0,0.4,Humanities,9,8,0,1,0,4.4,83.7,0.13,0.2,11.51542627795946,Easy
2.3,4,0,3.0,-0.38,Social Science,12,12,1,0,1,3.4,73.2,0.15,0.23,20.28796853415367,Medium
3.8,3,0,4.0,0.4,Humanities,3,7,1,1,1,1.5,81.8,0.14,0.21,8.074331465575716,Easy
3.0,5,0,3.0,0.46,Humanities,9,14,1,2,1,1.5,77.8,0.06,0.09,18.24335145957584,Medium
3.7,0,0,4.0,0.85,Social Science,6,5,0,2,0,1.7,84.3,0.15,0.15,-1.614914730139787,Easy
4.6,2,0,5.0,0.93,Humanities,3,3,1,1,1,1.1,88.8,0.08,0.09,-5.861193930429216,Easy
1.0,3,1,1.0,-1.0,Social Science,9,9,0,0,1,2.0,85.9,0.17,0.26,18.33436321276674,Medium
3.5,5,0,4.0,0.03,Humanities,9,14,1,1,0,3.5,67.9,0.3,0.4,25.00222219652326,Hard
1.0,0,0,1.0,-1.0,STEM,3,1,1,1,0,2.4,78.6,0.14,0.22,11.363616062632083,Easy
2.5,2,1,4.0,-0.09,Humanities,6,7,0,0,0,3.3,66.6,0.27,0.35,16.358117035761452,Medium
3.0,4,1,4.0,0.92,STEM,3,8,1,1,0,1.3,76.8,0.2,0.23,15.731171798021746,Medium
2.4,4,0,3.0,-0.13,STEM,9,11,0,1,1,2.5,69.3,0.17,0.27,24.8153866341924,Hard
1.9,4,1,3.0,0.18,Social Science,12,15,1,0,0,4.8,74.0,0.16,0.2,23.001709289616933,Medium
3.5,1,0,4.0,0.65,Humanities,9,7,0,0,0,4.5,70.6,0.27,0.33,10.925787141522958,Easy
2.7,4,1,3.0,0.12,Humanities,3,8,1,0,0,2.9,91.2,0.02,0.0,6.6205920284659685,Easy
1.0,4,1,1.0,-0.71,STEM,3,7,1,0,0,2.9,71.7,0.22,0.32,28.26114186842083,Hard
2.0,3,0,3.0,-0.64,Social Science,9,10,0,1,0,3.2,65.4,0.21,0.39,19.718683409894606,Medium
1.6,5,1,3.0,-0.47,Humanities,6,10,1,0,1,3.6,75.8,0.18,0.23,24.565047979693546,Medium
1.8,1,0,3.0,-0.16,Social Science,3,3,1,0,1,3.0,72.3,0.11,0.14,8.867730473273589,Easy
3.1,0,0,3.0,0.35,Humanities,12,7,0,0,1,3.9,81.7,0.02,0.08,3.4920322438264617,Easy
1.4,2,0,2.0,-1.0,STEM,3,4,0,1,1,2.1,76.6,0.14,0.23,18.720497902808642,Medium
3.1,1,1,4.0,-0.27,Social Science,9,6,0,0,1,3.1,80.7,0.1,0.14,7.213750245582766,Easy
3.9,2,0,4.0,0.12,Social Science,9,8,0,1,1,1.6,80.2,0.14,0.16,5.467957443748385,Easy
1.5,4,0,2.0,-1.0,Humanities,9,12,1,1,0,3.2,83.2,0.1,0.16,21.637200185433056,Medium
2.7,2,1,3.0,-0.21,Social Science,9,9,0,1,1,1.2,78.6,0.14,0.23,13.407160369416195,Easy
4.3,3,1,5.0,0.3,STEM,3,6,0,0,0,1.5,69.8,0.29,0.34,13.879616410956656,Medium
1.3,4,1,2.0,-0.48,Social Science,9,10,1,1,1,2.9,80.9,0.09,0.13,19.96642563173062,Medium
1.0,5,0,2.0,-1.0,Humanities,3,10,0,1,0,4.7,69.3,0.19,0.28,24.326755357269295,Medium
1.1,1,0,2.0,-0.29,Humanities,3,4,1,1,0,2.0,79.5,0.1,0.19,9.94551551814337,Easy
2.5,4,1,4.0,0.29,Humanities,9,11,1,2,1,2.9,84.8,0.18,0.21,17.18332298123673,Medium
2.4,1,1,2.0,-0.64,Humanities,6,4,1,0,1,3.1,86.1,0.05,0.13,9.690598691504965,Easy
2.1,1,0,3.0,-0.97,STEM,9,7,1,0,1,2.3,67.5,0.19,0.28,17.52325092698208,Medium
2.3,2,0,3.0,-1.0,STEM,3,5,0,0,0,1.5,83.2,0.08,0.1,8.926694688848896,Easy
3.9,2,1,4.0,0.99,Social Science,3,5,0,0,1,2.1,76.3,0.22,0.28,6.427625444635975,Easy
1.0,3,1,2.0,-1.0,STEM,9,10,0,1,1,4.6,52.6,0.3,0.4,34.40422357733373,Hard
3.5,5,0,4.0,0.97,Social Science,9,14,0,2,1,1.3,73.5,0.18,0.29,18.932245564766397,Medium
1.2,0,1,2.0,-0.48,Humanities,9,7,1,0,0,3.5,66.8,0.24,0.34,14.569144685461843,Medium
2.1,1,1,3.0,-0.3,Humanities,9,10,0,0,0,4.5,65.7,0.23,0.39,17.405466551737973,Medium
1.0,5,0,2.0,-1.0,Humanities,9,12,0,1,0,2.8,74.8,0.2,0.24,24.408255317242993,Medium
4.0,3,0,4.0,-0.05,Humanities,9,7,1,0,1,2.9,86.0,0.03,0.07,6.581750758872059,Easy
2.4,0,0,3.0,0.21,Social Science,3,3,1,0,1,2.8,69.6,0.25,0.26,8.392131992204838,Easy
1.8,1,0,3.0,-0.17,Humanities,12,9,1,0,0,4.4,78.1,0.25,0.32,14.288216600415534,Medium
2.6,0,0,3.0,-0.09,Social Science,9,6,0,1,0,3.7,75.9,0.2,0.32,9.994718414392697,Easy
1.0,1,0,1.0,-1.0,STEM,6,6,0,2,1,2.8,64.2,0.16,0.25,22.453890620138363,Medium
4.3,4,0,4.0,0.07,STEM,12,14,0,2,1,2.2,72.7,0.17,0.26,24.357778702842033,Medium
4.2,0,0,4.0,0.27,STEM,3,3,1,1,0,3.9,74.5,0.14,0.19,6.822628119908943,Easy
1.0,3,0,2.0,-1.0,STEM,12,13,0,1,1,3.5,73.6,0.25,0.3,30.954147698403204,Hard
3.1,1,0,3.0,-0.12,Social Science,9,6,0,2,1,2.8,71.8,0.17,0.32,14.881009117772233,Medium
1.0,4,1,1.0,-1.0,Humanities,12,14,1,2,1,3.6,73.1,0.29,0.32,30.829765882057984,Hard
2.2,4,0,3.0,-1.0,Social Science,9,11,1,0,0,2.6,83.2,0.2,0.22,19.004660403599512,Medium
2.1,0,0,3.0,-0.19,Social Science,3,1,0,1,0,4.5,66.0,0.3,0.34,11.710997203372823,Easy
1.0,0,0,1.0,-1.0,STEM,9,7,1,1,1,3.9,75.6,0.13,0.23,21.626919225975886,Medium
1.0,2,1,1.0,-0.49,Social Science,9,9,1,0,0,1.8,79.9,0.11,0.18,14.967246545111434,Medium
4.2,2,1,5.0,0.48,Humanities,9,10,1,1,1,2.8,78.3,0.17,0.21,11.01409049418483,Easy
2.6,5,0,3.0,-0.78,STEM,9,12,1,2,0,2.1,66.0,0.23,0.34,32.0593076180442,Hard
2.1,5,0,3.0,0.46,Social Science,12,17,0,2,0,4.6,61.0,0.21,0.28,29.992741422046688,Hard
1.1,0,0,2.0,-0.33,STEM,3,2,1,2,0,1.1,77.4,0.16,0.18,10.503453277710252,Easy
3.4,3,0,4.0,0.51,Humanities,9,10,0,1,1,3.1,82.6,0.15,0.23,10.385763825678104,Easy
3.3,0,1,3.0,0.35,STEM,9,7,0,2,1,2.3,69.7,0.21,0.3,16.153350016632547,Medium
3.1,5,0,3.0,0.34,STEM,3,8,1,2,0,2.7,70.1,0.25,0.38,26.391303892319787,Hard
1.2,3,0,2.0,-1.0,STEM,9,11,0,1,1,1.7,78.3,0.13,0.21,25.8484118342506,Hard
3.6,1,1,3.0,0.38,Humanities,3,5,1,0,0,1.3,86.1,0.11,0.1,1.2265097986661408,Easy
3.4,0,1,3.0,-0.44,Humanities,3,3,0,2,1,1.4,81.1,0.15,0.18,6.4081199072728365,Easy
1.0,0,0,1.0,-1.0,STEM,9,7,0,1,0,4.7,62.2,0.27,0.4,23.509429884037985,Medium
2.3,3,0,3.0,-0.22,Humanities,9,12,0,2,1,4.3,78.6,0.17,0.31,20.39850310963246,Medium
3.7,4,1,4.0,1.0,STEM,9,10,1,0,0,4.4,58.8,0.28,0.4,29.052779356457744,Hard
3.7,2,1,4.0,-0.26,Social Science,3,2,0,1,1,1.5,82.4,0.09,0.14,5.900625563138496,Easy
1.0,2,1,1.0,-1.0,STEM,9,9,1,0,1,3.3,61.2,0.2,0.31,27.4064776091649,Hard
1.0,4,1,1.0,-1.0,STEM,9,11,0,0,0,4.4,57.6,0.3,0.4,33.81402173763738,Hard
3.0,0,0,3.0,0.73,Humanities,9,7,1,2,1,1.7,81.2,0.1,0.13,5.448398016329861,Easy
2.1,3,1,3.0,-0.6,Social Science,12,14,1,0,1,4.2,71.1,0.22,0.38,25.53294580618648,Hard
3.7,5,0,4.0,0.44,STEM,9,13,1,2,0,3.6,60.7,0.27,0.39,35.45867243730648,Hard
3.1,4,0,3.0,-0.46,STEM,3,6,0,1,1,1.2,75.8,0.2,0.28,18.657743826693448,Medium
1.7,4,0,2.0,-0.27,STEM,3,10,1,2,1,2.0,70.3,0.23,0.3,29.340974498367878,Hard
3.2,1,0,3.0,-0.75,Humanities,12,10,1,2,1,1.7,89.8,0.05,0.09,9.629165702145803,Easy
1.4,1,0,2.0,-0.44,STEM,9,10,0,0,0,3.6,59.6,0.3,0.35,24.90280410397893,Hard
4.9,5,0,5.0,1.0,Humanities,12,16,0,2,1,2.0,81.7,0.09,0.17,11.829084176118496,Easy
1.2,4,0,2.0,-0.43,STEM,6,11,1,2,0,3.8,60.5,0.21,0.34,31.911638709330138,Hard
3.4,3,0,4.0,-0.9,Social Science,3,6,0,2,0,1.3,81.9,0.16,0.11,10.023644297492412,Easy
4.3,1,0,5.0,1.0,STEM,12,11,1,0,0,4.3,66.4,0.23,0.33,16.266183621212985,Medium
1.0,0,0,1.0,-1.0,STEM,9,6,0,2,1,2.1,72.1,0.27,0.36,20.980883567453567,Medium
3.8,5,0,4.0,-0.01,Social Science,3,7,1,0,1,3.1,73.1,0.2,0.32,18.065028153161226,Medium
2.0,1,1,3.0,-0.22,STEM,9,8,1,0,1,4.2,71.9,0.28,0.34,22.613495912189737,Medium
1.4,1,0,3.0,-0.44,STEM,9,9,0,0,0,3.4,68.7,0.26,0.31,19.996917592883868,Medium
1.7,2,1,3.0,-0.3,Humanities,12,11,0,2,0,3.5,83.2,0.12,0.16,15.911072946098754,Medium
1.4,2,0,3.0,-1.0,STEM,9,9,1,0,0,4.8,67.5,0.25,0.4,27.87957898938963,Hard
2.9,5,0,4.0,0.98,Social Science,9,10,1,1,0,3.5,74.0,0.14,0.19,15.217375671406943,Medium
3.0,3,0,3.0,-0.69,Humanities,3,7,0,2,1,3.7,68.3,0.28,0.35,21.564222341317077,Medium
4.2,0,0,5.0,0.86,STEM,12,8,0,0,1,3.1,76.9,0.22,0.3,5.521139222804887,Easy
1.5,3,1,2.0,-0.06,STEM,3,3,0,2,1,4.4,68.6,0.18,0.24,23.00476567035107,Medium
2.9,3,1,4.0,0.16,Humanities,9,11,0,0,1,4.4,71.0,0.28,0.36,19.55895235323072,Medium
3.9,0,0,4.0,-0.24,Social Science,6,4,0,1,1,2.8,79.8,0.04,0.12,3.378471052916697,Easy
2.8,3,0,3.0,0.37,Humanities,12,13,1,0,1,1.8,76.4,0.2,0.23,16.496326507572,Medium
1.5,0,0,3.0,-1.0,Social Science,9,6,1,0,0,4.7,64.0,0.24,0.4,16.338842842735907,Medium
5.0,1,0,5.0,-0.56,Humanities,9,8,0,2,1,1.7,69.3,0.3,0.4,15.124860812535207,Medium
2.3,0,0,1.0,-0.94,Humanities,3,4,1,1,1,1.7,81.2,0.12,0.2,9.376680746490385,Easy
2.9,3,1,4.0,-0.67,STEM,6,10,0,1,1,4.2,65.2,0.26,0.35,28.473398751335193,Hard
5.0,2,1,5.0,1.0,Social Science,9,8,0,0,0,2.3,76.6,0.18,0.23,3.9773168378665926,Easy
3.3,0,1,4.0,-0.36,STEM,12,10,0,1,1,3.8,67.9,0.24,0.32,20.276643394066927,Medium
1.0,4,0,1.0,-0.95,Humanities,12,14,0,1,0,2.7,79.9,0.16,0.23,24.281198126870525,Medium
2.6,3,1,4.0,-0.69,Humanities,9,11,0,0,1,4.9,57.5,0.24,0.39,25.189952546949254,Hard
1.3,3,0,3.0,-0.38,Social Science,9,8,1,2,0,3.2,62.6,0.24,0.38,22.805212471818646,Medium
1.0,3,1,1.0,-1.0,Humanities,9,10,0,1,0,4.5,74.6,0.26,0.34,24.760303306341644,Hard
1.0,1,0,1.0,-0.57,Social Science,9,7,0,1,1,3.6,66.8,0.23,0.35,19.63168273454234,Medium
4.1,1,1,4.0,-0.06,Humanities,9,9,0,2,1,2.8,76.1,0.27,0.29,14.74545861362439,Medium
1.3,1,1,2.0,-1.0,STEM,6,4,0,2,0,2.3,81.0,0.13,0.14,15.483306352927576,Medium
3.4,2,0,3.0,-0.05,Social Science,12,10,0,0,0,2.6,73.6,0.2,0.25,10.282304329629765,Easy
1.0,1,0,2.0,-1.0,Humanities,9,5,0,0,1,3.6,84.1,0.02,0.09,11.941631532682116,Easy
1.4,5,0,3.0,-0.26,STEM,9,12,0,1,1,4.5,60.2,0.25,0.4,35.56693889454442,Hard
1.0,3,1,1.0,-1.0,STEM,3,6,1,2,1,3.0,61.4,0.24,0.36,31.92797743451463,Hard
2.3,0,0,3.0,-0.78,Social Science,9,5,1,0,0,3.8,73.5,0.19,0.33,12.26989434042347,Easy
1.0,4,1,1.0,-0.54,Humanities,3,10,1,2,0,4.7,67.7,0.25,0.35,25.235766731835287,Hard
3.1,2,1,3.0,-0.75,Social Science,3,5,1,0,1,1.7,72.4,0.21,0.27,14.447609717691865,Medium
2.1,5,1,3.0,-0.29,Humanities,12,16,1,2,1,1.3,82.3,0.11,0.23,23.241029817570503,Medium
1.0,4,1,2.0,-0.86,STEM,9,12,0,0,1,3.3,65.5,0.17,0.29,31.5454674597652,Hard
1.0,1,1,1.0,-0.85,STEM,3,3,0,0,0,4.9,62.7,0.25,0.4,22.828125076968476,Medium
2.5,5,1,4.0,-0.31,Social Science,3,8,0,2,1,4.8,69.9,0.2,0.31,24.997229203800313,Hard
1.4,2,1,2.0,-0.32,Social Science,12,11,0,1,0,2.7,78.0,0.16,0.19,16.656168866251566,Medium
1.9,0,0,3.0,-1.0,Social Science,12,9,1,1,0,3.6,61.7,0.26,0.36,17.974275782350922,Medium
1.2,1,0,2.0,-0.63,Humanities,12,10,0,2,1,3.9,75.2,0.15,0.17,17.89254297930091,Medium
1.6,0,0,3.0,0.29,Humanities,9,7,0,1,1,3.0,72.7,0.16,0.28,11.50442821650299,Easy
1.0,3,1,1.0,-0.65,Humanities,9,8,0,2,0,5.0,65.3,0.25,0.4,22.798382970139603,Medium
3.4,4,0,3.0,0.25,STEM,9,12,0,0,1,1.7,77.6,0.21,0.33,21.087107948236632,Medium
2.3,1,1,2.0,-0.45,Humanities,3,4,1,2,1,1.8,96.6,0.06,0.05,6.700631991503635,Easy
3.2,1,1,3.0,0.49,STEM,12,8,0,2,0,1.5,78.9,0.11,0.21,8.463660897206738,Easy
2.1,2,0,2.0,-0.33,Social Science,9,8,1,2,1,1.5,80.5,0.11,0.16,13.753439888687907,Medium
1.0,2,1,1.0,-1.0,Social Science,12,10,1,0,0,2.4,78.8,0.16,0.2,19.4060887786304,Medium
3.3,0,1,3.0,0.95,Social Science,3,2,1,0,0,1.6,78.6,0.17,0.24,1.074783945534331,Easy
2.4,1,0,3.0,-0.29,Humanities,9,8,1,0,0,3.1,68.9,0.3,0.4,15.274766423981225,Medium
1.4,5,0,3.0,0.18,Humanities,9,12,1,2,1,3.3,71.7,0.25,0.36,26.625453070161683,Hard
1.0,5,1,1.0,-1.0,Social Science,12,15,0,2,1,4.8,63.3,0.3,0.4,34.4725477317902,Hard
1.3,1,0,3.0,0.45,STEM,12,6,1,1,1,1.8,75.0,0.17,0.23,13.332743235171694,Easy
