course_rating,assignments_per_week,attendance_required,professor_rating,sentiment_score,subject_area,units,hours_per_week,projects,midterms_count,final_exam,grading_strictness,student_percentage_estimate,drop_rate,failure_rate,difficulty_score,difficulty_level
1.0,2,0,1.1,-0.71,Humanities,6,6,0,2,0,2.7,80.0,0.12,0.17,14.529336101813023,Medium
1.6,1,1,4.3,0.16,Social Science,12,9,0,0,0,3.6,68.8,0.21,0.28,10.631967521222512,Easy
1.3,1,0,2.9,-0.13,STEM,9,9,1,2,1,3.7,57.3,0.3,0.37,24.541697458231788,Hard
1.0,0,0,2.6,-0.37,STEM,9,8,1,0,1,2.4,70.0,0.18,0.32,14.123476896181208,Medium
1.0,5,0,2.5,-1.0,STEM,3,8,0,0,1,2.3,76.8,0.23,0.24,27.139371499110727,Hard
2.7,4,0,3.2,0.79,Social Science,9,12,1,0,0,1.4,87.9,0.12,0.09,6.381556110282295,Easy
1.3,1,1,2.4,-0.27,Humanities,9,9,1,0,1,1.2,91.3,0.07,0.07,6.094395882217018,Easy
2.1,2,0,3.0,-0.32,STEM,9,10,0,0,0,4.4,64.9,0.3,0.4,21.52767839889804,Hard
2.5,0,1,3.0,-0.3,Humanities,9,6,0,1,1,4.5,75.6,0.22,0.25,9.516303210825034,Easy
1.0,3,0,3.0,0.39,Social Science,9,10,1,0,1,1.3,74.7,0.19,0.27,12.771888941729957,Medium
1.0,3,0,1.9,-0.32,Humanities,3,4,1,2,1,3.0,79.9,0.17,0.24,18.034533681777084,Medium
1.8,1,1,4.3,0.43,STEM,12,11,1,0,1,1.5,76.7,0.18,0.24,9.655932793412312,Easy
1.0,1,1,2.3,-0.6,Social Science,9,7,0,0,1,4.4,70.6,0.24,0.3,15.219750560837792,Medium
1.2,2,1,3.0,-0.64,Social Science,3,4,1,0,0,2.9,77.7,0.17,0.26,11.645095346262112,Easy
1.0,3,1,3.7,0.36,STEM,9,11,0,1,1,1.4,77.9,0.15,0.21,18.169535877260923,Medium
2.0,4,0,3.3,0.24,Social Science,3,7,0,1,1,2.1,86.0,0.07,0.15,8.649762925788139,Easy
1.0,4,1,2.5,-0.41,Humanities,6,9,0,0,1,2.2,81.7,0.09,0.17,12.535503102474639,Easy
2.2,0,0,4.5,0.19,Social Science,12,8,1,2,0,3.2,80.4,0.13,0.22,4.139483237327497,Easy
1.2,1,1,3.9,-0.86,STEM,12,10,0,0,0,4.8,57.9,0.28,0.4,23.939424513201892,Hard
1.7,3,1,4.4,-0.73,Humanities,9,9,0,2,0,3.4,73.2,0.22,0.3,19.24800625816198,Hard
1.0,1,0,1.9,-0.7,STEM,9,7,1,0,1,4.2,67.1,0.16,0.34,19.12446752250852,Medium
2.1,2,0,4.9,0.68,Social Science,9,10,0,1,0,2.6,80.6,0.17,0.21,4.91689306007442,Easy
1.6,4,1,3.4,-0.49,STEM,12,12,0,2,1,4.6,64.4,0.25,0.34,29.112692733327105,Hard
1.0,1,0,1.9,-0.85,Humanities,3,3,0,0,1,3.8,81.6,0.11,0.2,11.265020280882863,Easy
1.6,3,0,3.8,0.63,Humanities,12,13,1,0,1,2.9,77.0,0.18,0.27,12.02324053054343,Easy
1.0,3,1,2.2,-0.73,Social Science,9,11,1,2,0,4.9,60.2,0.28,0.4,24.573726161493514,Hard
1.1,5,1,2.4,-0.69,Humanities,3,8,1,0,1,2.0,88.8,0.08,0.1,17.551434661127505,Medium
1.0,4,1,2.5,-0.38,Social Science,12,12,0,0,1,5.0,62.9,0.3,0.4,25.13655096655288,Hard
1.0,1,1,2.5,-0.4,Social Science,9,7,0,1,0,1.4,82.6,0.15,0.19,7.682001829965775,Easy
1.0,0,1,1.0,-1.0,Social Science,3,3,1,2,0,4.4,72.6,0.22,0.33,14.928307829499474,Medium
2.7,3,0,4.7,0.5,Social Science,9,11,1,2,1,3.4,71.9,0.07,0.16,13.49091168565696,Medium
2.9,1,0,5.0,-0.32,Humanities,9,7,0,0,0,3.1,77.8,0.17,0.18,5.087673741787984,Easy
1.0,2,1,1.8,-1.0,STEM,9,10,1,1,1,4.3,64.4,0.24,0.4,28.913237291911635,Hard
2.4,3,1,4.9,0.42,Humanities,6,6,0,2,1,3.4,63.7,0.25,0.4,17.43676443981681,Medium
3.2,2,1,4.3,0.86,Humanities,3,5,1,1,1,2.7,77.5,0.15,0.21,8.103654823836528,Easy
2.1,3,0,4.6,0.23,STEM,6,9,0,0,0,3.9,60.2,0.25,0.4,24.820548471131797,Hard
2.7,1,0,3.9,-0.0,Social Science,6,4,0,1,1,1.7,86.7,0.09,0.13,-0.5253916495799651,Easy
1.0,3,0,1.2,-0.89,Humanities,12,12,0,1,1,4.5,64.2,0.28,0.39,25.02702577588261,Hard
1.0,1,1,1.5,-1.0,Humanities,9,7,0,1,0,4.4,64.4,0.25,0.38,17.45347487304371,Medium
1.4,5,1,3.2,0.25,Humanities,12,18,0,2,1,1.6,85.7,0.11,0.14,18.66399106686441,Medium
1.0,3,1,3.7,-0.3,STEM,3,6,1,0,1,2.2,61.4,0.26,0.35,23.99558376364543,Hard
1.0,4,1,1.8,-1.0,Humanities,9,11,0,0,1,3.3,80.7,0.1,0.22,19.273301083220698,Hard
1.0,1,1,3.2,0.25,Humanities,12,9,1,0,1,1.3,87.1,0.07,0.13,2.8234606994517533,Easy
1.7,5,0,3.8,0.48,Social Science,9,13,0,1,1,3.3,70.4,0.18,0.3,19.778204737594955,Hard
1.0,2,1,2.6,-0.64,Humanities,9,8,1,0,0,4.1,81.5,0.18,0.16,12.165480245819415,Easy
1.0,5,1,1.0,-0.8,Humanities,6,10,0,2,0,3.9,69.8,0.22,0.26,24.160229200419547,Hard
3.0,0,1,4.8,0.32,STEM,12,8,0,0,0,2.1,78.7,0.17,0.21,2.6912602251475883,Easy
1.5,5,1,4.4,-0.95,Social Science,3,8,0,0,1,2.9,82.2,0.13,0.17,17.201270057004933,Medium
2.0,5,1,4.6,-0.27,Social Science,12,15,1,0,1,3.2,68.9,0.19,0.3,21.693669419305472,Hard
1.0,5,1,3.7,0.06,Humanities,3,9,1,2,0,3.7,70.6,0.13,0.26,22.80530074577883,Hard
1.6,2,0,4.2,-0.54,Social Science,9,9,1,0,0,3.0,74.7,0.21,0.3,11.53458782462443,Easy
1.8,1,1,3.6,0.15,Humanities,3,3,0,1,1,2.7,79.3,0.19,0.23,8.708286501630582,Easy
1.5,3,1,3.4,-0.59,Social Science,3,6,1,1,0,1.1,93.3,0.04,0.01,8.319494655523128,Easy
1.0,1,0,1.2,-0.68,Humanities,12,9,1,1,1,3.4,77.9,0.16,0.21,13.469488021511571,Medium
1.0,2,1,2.1,-0.65,Humanities,3,4,0,1,0,3.7,74.9,0.14,0.23,13.476742466960825,Medium
1.8,2,1,3.6,0.4,Humanities,3,5,1,0,1,2.5,81.9,0.19,0.28,10.612681993235256,Easy
1.0,4,0,1.1,-1.0,Humanities,3,5,1,1,0,1.9,75.3,0.2,0.34,18.485483453322647,Medium
1.7,5,1,2.7,-0.21,Social Science,9,15,0,1,0,1.0,80.6,0.19,0.25,18.843349269963444,Medium
1.0,1,0,2.3,-1.0,STEM,12,10,1,1,0,1.7,77.7,0.18,0.25,15.94553609443094,Medium
1.0,2,1,2.3,-0.5,STEM,9,9,1,1,1,2.1,71.2,0.22,0.33,21.896495752932545,Hard
4.3,2,0,5.0,1.0,STEM,3,3,1,2,0,1.4,78.0,0.12,0.16,0.7450356932332388,Easy
1.0,5,0,1.7,-1.0,Humanities,9,12,0,1,0,4.1,80.8,0.15,0.19,19.80933918895201,Hard
1.0,0,0,2.9,0.21,Humanities,3,3,0,1,0,3.2,78.1,0.15,0.19,6.067187452603602,Easy
1.8,5,0,4.2,-0.08,Humanities,12,14,0,0,0,3.3,79.4,0.12,0.23,15.366824507631629,Medium
1.1,5,0,3.4,-0.25,Humanities,9,14,0,0,1,4.0,73.5,0.15,0.25,20.834510844097895,Hard
3.0,0,0,3.5,0.36,Humanities,9,6,1,1,1,2.0,88.9,0.07,0.1,-1.8863802861983059,Easy
2.8,3,0,4.1,0.15,Humanities,12,12,0,1,1,4.4,67.0,0.3,0.4,19.077848078661006,Medium
1.8,4,0,2.5,0.1,STEM,9,14,1,1,0,1.8,69.5,0.22,0.31,25.037944119607104,Hard
1.0,1,0,2.1,-1.0,Humanities,3,3,0,0,1,4.1,72.3,0.23,0.26,13.274803229261947,Medium
1.0,5,1,1.9,-1.0,Humanities,9,11,1,1,0,4.1,64.6,0.23,0.36,25.204322882402813,Hard
1.8,5,0,3.4,0.39,STEM,12,15,1,1,0,2.5,61.2,0.21,0.29,27.178769270267388,Hard
2.3,1,1,4.8,0.52,Humanities,9,8,1,0,0,3.6,63.5,0.26,0.37,13.488309234380875,Medium
2.2,0,0,4.3,0.71,Humanities,9,7,1,0,0,3.3,82.8,0.18,0.2,1.138638237815876,Easy
1.0,5,0,1.5,-1.0,STEM,9,13,0,1,1,3.2,73.1,0.18,0.23,30.947282038985882,Hard
1.6,2,1,2.7,-0.28,STEM,3,8,1,2,1,4.3,64.0,0.26,0.39,30.615561868965155,Hard
1.0,2,1,2.6,-0.54,Humanities,12,10,1,1,0,4.8,77.7,0.17,0.2,17.817097620325804,Medium
2.2,1,0,4.6,-0.26,STEM,9,10,1,0,0,2.7,62.1,0.29,0.39,18.999519811841857,Medium
1.0,3,0,1.1,-1.0,Social Science,3,9,1,1,0,5.0,64.7,0.22,0.32,22.05483334904989,Hard
1.5,5,0,3.4,-1.0,Social Science,9,13,0,1,1,4.8,65.6,0.3,0.4,26.44648425317184,Hard
1.0,1,1,1.3,-0.68,STEM,9,7,1,1,0,2.9,69.9,0.2,0.34,17.90878837428167,Medium
1.0,2,0,1.0,-0.47,Social Science,9,10,1,0,0,4.0,71.7,0.19,0.28,16.44833202297496,Medium
1.0,0,1,1.5,-1.0,STEM,9,7,0,2,0,1.2,85.9,0.08,0.09,12.051542835893786,Easy
1.4,1,1,2.6,0.14,Humanities,3,5,0,2,0,2.8,79.6,0.2,0.24,10.496717365619837,Easy
1.5,4,0,3.4,0.04,Humanities,9,12,1,0,1,2.8,83.3,0.1,0.1,12.73414284627607,Medium
1.0,5,0,2.0,-0.17,Humanities,6,10,0,1,0,3.1,68.1,0.23,0.38,20.823078133042277,Hard
1.0,0,0,2.4,-1.0,Humanities,3,2,1,1,1,1.1,91.5,0.0,0.04,5.48384466671938,Easy
1.3,2,1,1.7,-1.0,Social Science,6,6,0,1,0,1.7,93.4,0.13,0.12,10.258513410894016,Easy
1.4,4,1,3.4,-0.28,STEM,9,12,1,0,1,1.2,73.1,0.14,0.21,21.986004029652168,Hard
1.4,4,1,3.1,-0.68,STEM,9,11,1,2,0,3.8,61.2,0.28,0.4,31.766108420244304,Hard
1.1,2,1,4.6,0.27,STEM,9,9,1,1,1,3.2,68.3,0.23,0.32,20.331567260085205,Hard
1.0,4,1,2.3,-0.06,Humanities,9,12,0,0,0,4.5,64.7,0.23,0.37,23.212231165663965,Hard
2.5,4,0,4.5,0.0,STEM,12,14,0,0,0,1.4,68.8,0.22,0.34,19.367352777487454,Hard
1.7,2,1,2.3,-1.0,Humanities,9,10,1,2,0,3.7,74.6,0.13,0.22,17.219033976807992,Medium
1.0,0,0,2.0,-0.68,STEM,3,2,1,2,0,4.5,59.7,0.3,0.36,21.34160719872084,Hard
1.9,5,1,4.9,-0.56,Humanities,6,11,0,2,0,2.2,83.9,0.11,0.17,15.65234058070915,Medium
1.0,0,1,1.2,-0.27,Humanities,12,9,1,2,0,1.1,77.8,0.16,0.23,8.60867409590071,Easy
1.8,5,1,4.7,0.01,Social Science,9,12,0,2,0,4.3,73.1,0.12,0.23,22.00669928961617,Hard
1.6,4,0,4.5,0.74,Humanities,9,11,0,2,1,4.1,68.6,0.25,0.28,20.49028837944683,Hard
2.1,0,0,3.9,-0.02,STEM,12,6,1,0,1,1.6,80.7,0.15,0.22,3.7999975648252367,Easy
1.0,3,0,2.6,-1.0,Social Science,9,7,0,0,1,3.2,68.6,0.25,0.34,18.620707819942613,Medium
1.7,4,1,3.6,-0.74,Humanities,9,12,1,0,1,2.1,79.8,0.05,0.09,14.821660678320159,Medium
1.0,0,1,2.2,-1.0,STEM,9,7,0,1,1,2.0,65.2,0.21,0.35,16.615637389346887,Medium
1.0,4,0,1.5,-0.74,Social Science,3,8,0,1,0,4.6,58.7,0.27,0.4,21.477125424741853,Hard
2.6,0,0,3.6,-0.84,Social Science,3,2,1,2,0,1.6,80.6,0.16,0.24,7.445276462153617,Easy
1.0,4,0,2.1,-0.48,Humanities,9,10,0,2,1,2.3,74.3,0.14,0.26,17.198779859943805,Medium
1.0,1,0,1.1,-0.74,STEM,9,6,0,1,1,2.7,67.1,0.24,0.36,19.801454747827798,Hard
1.0,1,0,1.4,-1.0,Humanities,9,8,1,0,1,4.9,75.5,0.18,0.24,15.139367344440016,Medium
1.0,2,0,2.4,-0.91,Social Science,3,5,1,2,1,4.1,64.2,0.3,0.4,21.964376240453355,Hard
1.0,3,1,1.1,-1.0,Social Science,3,4,0,1,0,2.2,79.7,0.09,0.17,15.732201559618575,Medium
1.6,2,1,4.1,0.32,Social Science,9,9,1,0,0,1.8,77.6,0.16,0.25,7.294206463105663,Easy
2.1,3,1,2.9,-0.45,STEM,12,13,1,0,1,1.0,82.2,0.1,0.23,16.26914522068081,Medium
1.0,3,0,1.4,-1.0,Humanities,12,12,0,0,1,4.3,80.8,0.07,0.21,16.391796216131848,Medium
1.0,4,1,1.8,-1.0,Humanities,9,12,0,2,0,3.8,75.6,0.14,0.18,22.747112968124668,Hard
1.2,4,0,3.0,-0.63,Social Science,9,12,0,0,1,2.5,88.3,0.02,0.05,11.358773806217293,Easy
1.0,3,0,1.1,-1.0,Humanities,12,11,1,2,1,4.0,73.2,0.18,0.29,21.14273419683136,Hard
1.0,5,0,1.5,-1.0,Humanities,3,9,0,1,1,3.0,72.4,0.21,0.33,24.12062054133197,Hard
2.2,2,1,3.4,-1.0,STEM,9,8,1,2,1,2.2,70.0,0.22,0.28,22.06155862638461,Hard
1.0,0,1,3.7,0.03,STEM,3,2,0,1,0,4.9,62.7,0.26,0.32,15.202655884639801,Medium
1.0,4,0,2.2,-0.64,Social Science,9,13,0,0,1,4.1,74.3,0.09,0.2,17.738147074088484,Medium
2.5,3,1,4.1,-0.33,Humanities,3,5,0,2,0,2.6,91.5,0.12,0.13,9.136814857799754,Easy
1.7,1,0,4.8,-0.28,Humanities,12,12,0,2,1,4.5,66.9,0.3,0.36,18.972838052671204,Medium
1.1,2,0,1.9,-0.85,Social Science,6,8,0,1,0,4.2,67.4,0.27,0.39,19.43969614471395,Hard
2.1,3,0,4.2,0.27,Humanities,12,11,1,1,1,1.3,85.8,0.08,0.11,5.329002032028932,Easy
2.1,0,1,4.0,-0.82,Humanities,9,6,1,2,0,4.0,79.7,0.21,0.32,11.192503427786768,Easy
1.0,4,1,1.7,-1.0,Humanities,3,8,1,1,0,2.3,82.1,0.07,0.14,18.109455453858732,Medium
1.0,4,0,2.7,-1.0,Humanities,3,9,1,0,1,3.9,79.5,0.07,0.17,18.86791839192452,Medium
1.0,1,1,1.2,-0.89,Social Science,9,7,0,2,1,5.0,69.3,0.14,0.32,20.014037358010654,Hard
1.0,1,0,5.0,-0.39,STEM,6,7,0,1,0,4.9,56.8,0.23,0.4,20.78409204257168,Hard
1.2,2,0,4.7,-0.07,Humanities,9,10,1,2,0,4.4,81.4,0.17,0.22,12.847624723063863,Medium
1.7,5,1,3.3,-0.74,STEM,12,15,0,1,0,1.5,73.1,0.25,0.3,26.663705192932085,Hard
1.0,2,1,2.4,-0.02,STEM,3,6,0,0,0,4.9,69.0,0.2,0.32,21.37953943529885,Hard
1.0,0,0,1.3,-1.0,STEM,3,3,1,1,1,3.9,62.2,0.17,0.3,19.217850407244583,Hard
1.6,4,0,2.8,0.44,Social Science,3,6,1,0,1,2.7,71.7,0.22,0.35,15.591243294865068,Medium
1.0,0,0,1.1,-1.0,STEM,3,4,0,0,0,1.3,81.6,0.22,0.31,12.553890535527552,Easy
1.0,4,1,1.7,-1.0,Humanities,9,13,1,1,1,3.2,76.5,0.13,0.18,22.28058284068427,Hard
1.0,1,0,1.8,-0.65,STEM,9,9,1,1,1,3.4,69.7,0.16,0.22,19.759981829812343,Hard
1.0,4,1,3.4,-0.46,Humanities,9,11,1,1,1,5.0,65.8,0.2,0.27,21.8711377408272,Hard
1.1,4,0,3.2,-0.44,Humanities,3,9,1,1,0,4.2,69.6,0.2,0.32,21.391847487832433,Hard
1.1,3,1,2.4,-0.62,Social Science,3,8,1,1,0,4.2,70.6,0.3,0.4,20.972138316464704,Hard
1.0,2,0,2.1,-1.0,Social Science,9,9,0,1,1,2.2,77.3,0.21,0.3,15.63137123186449,Medium
1.3,5,0,3.7,-1.0,Social Science,12,17,0,1,1,2.2,82.1,0.08,0.16,20.192478927691564,Hard
1.0,4,1,3.0,-0.49,STEM,6,9,0,2,1,1.9,78.2,0.19,0.29,25.768787076209048,Hard
1.0,5,1,1.2,-0.67,Social Science,3,9,1,1,1,1.5,79.6,0.11,0.18,22.095469113321553,Hard
1.0,2,1,2.2,-1.0,STEM,12,12,0,1,1,2.9,71.1,0.22,0.28,24.68278798500975,Hard
3.3,4,1,4.4,0.45,Social Science,9,11,1,2,1,1.5,86.1,0.12,0.13,10.865255869670031,Easy
1.6,1,0,1.9,-0.15,Humanities,9,9,1,1,1,1.7,74.4,0.21,0.33,12.810978867701115,Medium
1.0,5,1,1.2,-1.0,Humanities,3,9,0,1,1,3.1,84.5,0.18,0.2,22.570097583168824,Hard
1.5,1,1,4.6,-0.07,Social Science,9,6,0,1,0,4.1,67.1,0.27,0.38,12.702299311637084,Easy
1.0,1,1,1.8,-0.81,STEM,12,9,1,1,1,2.5,78.8,0.12,0.19,17.672700931133747,Medium
1.6,3,0,4.7,-0.26,Humanities,3,6,1,0,1,4.7,62.6,0.29,0.35,19.357383320058833,Hard
1.5,4,1,3.7,-0.07,Humanities,9,11,1,0,1,3.9,80.4,0.18,0.19,16.89243667814026,Medium
1.6,2,0,4.5,-0.49,STEM,12,11,1,2,1,1.7,68.0,0.18,0.24,18.808699509832977,Medium
1.0,3,1,3.0,-0.26,Social Science,12,12,1,0,1,4.7,62.8,0.23,0.26,20.101788573752245,Hard
1.0,5,0,2.0,-0.76,Humanities,9,13,1,1,0,3.8,74.8,0.23,0.36,23.87416846462056,Hard
1.0,0,0,1.8,-0.52,STEM,3,3,1,2,1,1.7,77.7,0.25,0.3,16.61498072995069,Medium
3.0,3,1,4.8,-0.04,STEM,3,5,1,1,1,1.1,73.8,0.18,0.28,15.842237773057493,Medium
1.0,0,0,1.1,-1.0,Humanities,6,3,1,0,1,1.8,86.6,0.06,0.09,5.72065727392703,Easy
1.0,4,0,4.1,-0.37,Humanities,6,8,1,1,1,3.2,70.2,0.24,0.36,19.33911354304665,Hard
1.0,1,0,1.1,-0.76,Humanities,9,8,0,0,0,2.3,83.3,0.22,0.27,11.959857713400952,Easy
1.0,1,1,1.2,-0.59,Social Science,9,8,1,2,1,1.7,71.6,0.26,0.31,17.964977462345484,Medium
1.0,5,0,1.2,-0.65,STEM,9,13,1,1,0,1.7,81.6,0.11,0.19,26.398288682056094,Hard
1.8,0,0,4.2,0.03,Social Science,3,4,0,0,0,3.6,63.5,0.2,0.3,10.616008832747948,Easy
1.4,3,0,3.4,-0.05,STEM,6,8,1,0,0,4.1,62.8,0.21,0.35,23.446516009185878,Hard
1.3,4,1,1.6,-1.0,Social Science,12,14,1,1,0,2.1,77.9,0.16,0.16,19.685377385393036,Hard
1.0,4,1,2.1,-1.0,STEM,9,10,0,1,0,1.7,75.8,0.17,0.29,24.704265966041472,Hard
1.8,0,1,3.7,-0.3,STEM,12,9,0,1,0,2.0,61.9,0.3,0.4,15.727756603135264,Medium
1.0,5,1,1.4,-1.0,Humanities,3,6,1,0,1,1.6,77.5,0.15,0.19,18.775550784441545,Medium
1.0,5,0,2.2,-0.69,STEM,3,8,0,2,1,4.1,66.9,0.3,0.4,33.24600267419627,Hard
1.0,1,1,1.2,-0.86,Humanities,12,10,1,0,1,3.1,79.4,0.11,0.17,14.221497345302788,Medium
1.0,4,1,2.6,-0.87,STEM,9,12,0,1,0,4.4,64.4,0.25,0.36,32.00017576767407,Hard
1.4,5,0,2.4,-0.6,STEM,12,14,1,0,0,4.1,60.4,0.3,0.4,32.613361152819756,Hard
1.0,3,0,4.0,-0.39,Humanities,6,9,0,0,1,4.9,63.1,0.26,0.4,23.282017819774232,Hard
1.8,2,0,3.1,-0.39,Humanities,9,8,0,2,1,1.7,87.3,0.08,0.19,7.494470323896245,Easy
1.0,0,1,2.3,-0.56,Humanities,3,1,1,1,0,4.8,69.6,0.19,0.29,11.021728274174539,Easy
1.9,1,1,3.5,-0.51,STEM,9,8,0,0,0,2.1,69.9,0.21,0.22,13.593629605035016,Medium
1.7,2,0,3.4,-1.0,STEM,9,8,0,2,0,3.4,69.4,0.22,0.28,19.869587968907847,Hard
2.0,4,1,4.5,0.14,Social Science,9,13,0,2,0,3.1,81.0,0.17,0.22,15.265457907214456,Medium
3.0,5,1,4.9,-0.05,STEM,12,11,0,2,1,3.1,74.1,0.16,0.28,22.990933900135648,Hard
1.9,3,0,3.3,-0.22,STEM,9,10,0,1,1,3.6,65.7,0.19,0.31,22.745388141212317,Hard
1.6,0,1,4.9,0.17,Humanities,9,5,1,2,0,2.0,78.3,0.05,0.19,6.5364027301496055,Easy
1.0,0,0,1.3,-0.91,Social Science,3,1,1,1,1,2.6,72.8,0.14,0.24,9.246162942550784,Easy
1.4,0,0,3.6,-0.79,Social Science,9,8,0,2,0,3.8,66.0,0.3,0.4,15.810051825038942,Medium
1.0,0,1,2.3,-0.53,Social Science,9,7,0,2,0,4.3,74.4,0.17,0.23,11.54158737940411,Easy
1.2,4,1,2.8,-1.0,Humanities,3,6,1,0,0,4.1,68.7,0.24,0.29,22.322296503219594,Hard
2.3,2,1,4.4,-0.19,Social Science,3,5,0,2,1,1.7,76.7,0.11,0.22,10.496895235498123,Easy
1.5,5,1,4.2,-0.77,STEM,9,11,0,0,0,1.7,73.8,0.21,0.31,21.984513770914624,Hard
1.0,4,1,1.2,-0.45,Social Science,9,13,1,1,1,4.6,66.8,0.24,0.29,26.69737538917705,Hard
2.0,0,0,4.0,0.25,Humanities,9,8,1,0,1,1.9,77.5,0.09,0.2,3.382702964003416,Easy
1.8,4,0,3.3,-0.56,STEM,3,6,0,2,1,3.3,75.0,0.19,0.27,23.051528591232078,Hard
1.0,3,0,2.9,0.16,Social Science,9,10,0,0,0,3.9,69.8,0.15,0.29,15.565464267127908,Medium
1.6,2,0,2.8,0.07,Humanities,3,4,0,2,0,2.8,77.1,0.19,0.21,10.369380796261813,Easy
2.3,4,0,4.3,0.58,Social Science,9,9,1,2,1,4.5,68.0,0.26,0.35,21.36083624551989,Hard
1.0,4,0,1.6,-1.0,Social Science,3,4,1,2,1,3.0,72.9,0.2,0.33,21.844812313112037,Hard
2.8,4,0,4.2,0.01,STEM,12,13,1,1,1,3.4,69.9,0.23,0.29,22.33134607559571,Hard
1.4,0,1,2.5,-0.45,STEM,3,2,1,1,1,4.0,66.8,0.11,0.23,15.362043200635707,Medium
1.0,5,0,2.7,-1.0,Humanities,9,13,0,1,0,1.4,76.8,0.15,0.27,19.6004370587768,Hard
1.0,1,1,1.1,-1.0,Humanities,12,8,1,1,0,4.1,79.4,0.14,0.2,13.475995621583243,Medium
1.0,2,1,3.5,0.08,STEM,3,5,0,2,0,3.3,65.6,0.18,0.28,21.186794437095426,Hard
2.1,4,0,3.3,-0.92,Social Science,12,14,1,1,0,1.1,79.0,0.12,0.26,17.70653000228182,Medium
2.1,3,0,4.3,0.3,Humanities,3,8,0,1,1,5.0,70.2,0.21,0.29,17.329977851287737,Medium
1.0,5,0,4.0,-0.04,STEM,6,11,1,0,1,4.8,67.6,0.26,0.31,29.909041892233446,Hard
1.6,0,1,3.5,0.42,Humanities,12,10,0,1,1,3.7,66.7,0.29,0.37,14.978010202485724,Medium
2.9,5,1,4.8,0.94,STEM,6,10,1,0,1,1.3,72.8,0.23,0.33,19.44693170002543,Hard
1.0,2,1,1.4,-0.76,STEM,3,4,0,0,0,3.2,67.5,0.14,0.25,17.636725051107135,Medium
1.0,1,0,2.0,-1.0,Humanities,9,7,1,2,1,1.8,87.4,0.12,0.2,13.54217368972179,Medium
2.4,0,1,4.9,0.94,Humanities,9,8,0,0,0,3.7,75.3,0.13,0.21,2.363040521833561,Easy
1.0,3,0,2.1,-0.19,STEM,9,11,1,2,0,4.9,60.7,0.22,0.4,28.764388927320937,Hard
1.1,1,0,3.0,-0.68,Social Science,3,3,0,1,1,1.6,84.3,0.16,0.25,7.7154329546780485,Easy
2.3,0,0,4.7,1.0,Social Science,3,2,0,1,1,3.9,76.4,0.17,0.17,3.249817865407166,Easy
1.8,2,0,4.2,-0.25,Social Science,9,8,0,2,1,3.3,66.8,0.17,0.26,15.164967963005074,Medium
2.2,3,1,4.8,-0.2,Social Science,6,10,0,1,0,3.5,64.4,0.24,0.4,20.07682045549689,Hard
1.0,4,0,1.1,-1.0,Humanities,9,10,1,1,1,1.3,85.0,0.19,0.21,18.180853484340346,Medium
2.1,1,0,3.1,-0.22,Social Science,12,9,1,2,0,1.1,84.2,0.0,0.04,3.3194709958023214,Easy
1.5,3,0,4.1,-0.33,Social Science,9,10,1,0,0,3.2,70.3,0.1,0.24,14.028565785875438,Medium
1.0,0,0,2.2,-0.42,STEM,6,6,1,1,0,2.3,78.2,0.11,0.2,10.451666172242145,Easy
1.8,4,0,2.8,0.19,STEM,6,9,0,1,1,1.2,75.0,0.14,0.24,16.639007362614052,Medium
1.4,2,0,2.1,-0.61,Humanities,12,12,1,2,0,4.4,66.7,0.19,0.34,20.133292236644593,Hard
1.2,2,1,4.2,-0.38,Social Science,12,12,0,2,1,2.1,86.8,0.18,0.22,13.232241760345483,Medium
1.0,2,0,2.0,-0.3,Humanities,3,4,1,1,0,3.8,63.8,0.3,0.38,16.148623780464156,Medium
1.0,1,1,2.3,-1.0,STEM,9,8,1,1,1,4.3,69.9,0.2,0.28,24.113802055186753,Hard
1.0,5,0,1.5,-0.7,Social Science,9,11,0,0,0,1.9,78.0,0.1,0.21,16.785495356091,Medium
2.0,5,0,3.0,-0.62,STEM,9,12,1,1,1,2.1,73.7,0.22,0.34,27.83630438379805,Hard
1.7,1,0,3.8,-0.44,Social Science,3,4,0,0,0,4.9,60.2,0.3,0.4,16.86011422868717,Medium
1.0,1,1,1.3,-0.65,Social Science,9,8,1,2,0,3.8,76.7,0.12,0.27,14.798217703188628,Medium
1.0,5,0,1.1,-0.26,STEM,3,9,1,0,0,1.8,91.4,0.04,0.05,17.488150047508203,Medium
1.7,3,1,3.0,-0.53,Social Science,9,10,1,1,0,4.6,61.2,0.26,0.34,23.56343915887378,Hard
1.0,4,0,1.7,-1.0,STEM,3,4,1,0,0,4.2,65.5,0.18,0.29,25.07312196633747,Hard
1.6,5,1,3.9,-0.13,Social Science,9,13,0,0,0,1.8,84.8,0.05,0.07,13.021764758189908,Medium
1.0,3,1,1.8,-0.61,Social Science,3,5,0,2,0,3.7,71.1,0.27,0.33,21.050335013780572,Hard
1.0,1,0,1.6,-0.7,Humanities,3,3,0,1,1,3.8,70.1,0.24,0.35,13.792658259495369,Medium
1.0,2,1,3.2,-0.5,Social Science,9,9,0,1,1,4.5,61.8,0.2,0.34,19.704574113980534,Hard
1.7,1,0,4.2,0.35,STEM,9,9,1,1,1,4.0,63.2,0.3,0.4,18.940823105319502,Medium
1.1,0,0,3.5,-0.57,Social Science,3,1,0,1,1,3.4,78.0,0.12,0.22,7.115155164018832,Easy
