course_rating,assignments_per_week,attendance_required,professor_rating,sentiment_score,subject_area,units,hours_per_week,projects,midterms_count,final_exam,grading_strictness,student_percentage_estimate,drop_rate,failure_rate,difficulty_score,difficulty_level
1.0,3,1,1.0,-1.0,STEM,12,14,1,0,0,4.2,61.8,0.24,0.38,33.92937048254685,Hard
1.1,0,0,2.0,-0.82,STEM,12,9,1,1,0,4.5,68.0,0.21,0.29,21.70090659381838,Medium
2.5,3,1,3.0,-0.35,STEM,9,11,1,2,1,2.1,85.7,0.12,0.2,22.656768469868933,Medium
2.9,3,0,4.0,0.33,STEM,6,10,0,1,0,3.5,57.1,0.3,0.4,28.339559876696217,Hard
1.0,1,0,1.0,-0.89,Humanities,9,6,0,0,1,3.2,78.3,0.12,0.17,12.739099504685685,Easy
3.2,3,1,3.0,0.16,Humanities,9,12,0,2,0,3.7,75.8,0.13,0.15,18.688175126649174,Medium
4.1,1,0,4.0,1.0,STEM,9,7,1,0,0,1.6,73.0,0.2,0.26,7.506502860620228,Easy
3.4,0,1,4.0,0.67,Social Science,9,8,0,1,1,2.6,80.0,0.16,0.29,6.985695260437315,Easy
3.4,3,0,4.0,0.34,Social Science,12,10,1,1,0,2.5,77.8,0.22,0.3,14.182522111166058,Medium
3.8,2,0,4.0,0.51,Humanities,9,10,1,0,0,4.5,74.5,0.16,0.21,11.333167366353665,Easy
1.0,4,1,1.0,-1.0,Humanities,9,11,0,2,1,3.2,71.2,0.18,0.26,26.202257355005262,Hard
1.0,5,1,2.0,-1.0,Social Science,12,13,1,2,0,4.8,68.6,0.2,0.29,30.835275246093655,Hard
1.0,4,1,1.0,-1.0,STEM,9,12,0,0,1,4.7,58.6,0.28,0.4,36.26337827576327,Hard
1.0,0,1,1.0,-1.0,Social Science,12,9,0,1,0,1.2,79.8,0.2,0.28,16.64318047069368,Medium
2.0,5,1,3.0,-0.93,STEM,6,12,0,2,1,3.0,67.7,0.25,0.33,34.688562002955614,Hard
3.1,2,1,3.0,-0.12,Social Science,12,11,1,0,0,1.8,86.7,0.05,0.07,7.92308746920727,Easy
2.1,0,0,3.0,-0.54,Humanities,6,5,1,0,0,2.5,76.1,0.17,0.26,9.769879656037112,Easy
2.6,2,1,3.0,-0.19,Humanities,9,8,0,2,0,2.5,84.0,0.1,0.19,11.334961388964139,Easy
3.6,5,0,4.0,-0.2,Humanities,3,7,1,2,1,2.8,72.1,0.3,0.39,19.957665778644483,Medium
2.9,1,0,3.0,0.08,Humanities,9,8,1,2,1,1.4,91.8,0.04,0.09,5.821857627995908,Easy
2.3,1,1,3.0,-0.58,STEM,9,7,1,2,0,3.6,67.5,0.19,0.34,24.163270265551347,Medium
1.0,1,1,1.0,-1.0,Humanities,9,9,0,0,1,3.1,74.4,0.14,0.19,15.158317600237957,Medium
2.2,0,1,2.0,-0.56,STEM,3,4,0,2,0,2.1,73.0,0.2,0.25,14.571363166328588,Medium
1.0,5,1,2.0,-0.81,Humanities,3,7,0,0,1,2.4,81.1,0.07,0.11,18.150476319222555,Medium
1.0,4,1,1.0,-1.0,Humanities,12,15,1,2,1,2.9,81.3,0.06,0.1,26.5155845743083,Hard
1.0,0,0,1.0,-1.0,Humanities,3,1,1,2,0,2.5,78.6,0.09,0.14,12.003378738251394,Easy
2.9,3,0,3.0,-0.61,STEM,9,9,0,2,0,1.4,68.9,0.18,0.31,22.754352772053387,Medium
1.8,2,1,3.0,0.73,Social Science,3,5,0,0,1,4.5,74.7,0.19,0.26,14.278702877742754,Medium
3.4,4,0,4.0,0.55,STEM,12,14,1,2,1,4.0,69.1,0.19,0.24,28.381161365977263,Hard
2.3,0,0,2.0,-0.35,STEM,12,9,1,1,0,1.1,78.1,0.15,0.27,11.912129109699856,Easy
3.4,3,0,4.0,0.05,Humanities,9,10,0,0,1,4.0,73.5,0.18,0.31,14.536783381833823,Medium
2.9,3,0,3.0,-0.26,Social Science,12,10,1,1,0,3.8,69.0,0.21,0.35,18.779564510213305,Medium
3.9,2,1,4.0,0.69,Social Science,12,11,1,2,0,1.5,78.0,0.14,0.22,8.916738221099912,Easy
4.1,3,0,4.0,0.65,STEM,12,12,0,0,1,4.4,66.3,0.24,0.39,26.60901153564817,Hard
1.9,2,0,2.0,-1.0,STEM,9,8,1,1,1,4.9,59.7,0.27,0.39,30.135908016733694,Hard
1.0,4,0,2.0,-0.81,STEM,9,11,0,2,0,2.1,71.8,0.22,0.28,28.952181658545733,Hard
3.7,2,1,4.0,0.91,Humanities,9,10,1,0,0,2.7,88.7,0.08,0.16,4.034785198919581,Easy
2.5,4,0,3.0,-0.51,Humanities,9,10,1,1,0,4.6,69.4,0.19,0.29,22.627371571133008,Medium
2.1,4,0,3.0,0.79,Humanities,9,11,0,0,1,2.2,91.1,0.02,0.09,8.256118223322876,Easy
1.0,0,1,1.0,-0.81,Humanities,3,2,1,1,1,1.1,89.6,0.01,0.07,6.5728505351487865,Easy
1.0,0,0,1.0,-1.0,Social Science,9,7,0,2,0,3.4,76.6,0.24,0.28,13.810147505736976,Medium
1.0,5,0,2.0,-0.98,STEM,3,8,0,2,0,4.6,58.8,0.28,0.4,35.38142887282157,Hard
2.8,5,0,3.0,-0.33,Humanities,3,4,0,2,1,1.3,93.2,0.15,0.22,12.599280768454637,Easy
1.0,3,1,1.0,-1.0,STEM,3,8,1,0,0,5.0,59.2,0.28,0.37,31.92014161946803,Hard
3.0,4,0,4.0,0.25,Social Science,9,10,1,1,0,1.7,78.6,0.18,0.24,13.695101627992809,Medium
2.3,5,0,3.0,-0.65,STEM,6,10,0,1,0,3.4,68.1,0.22,0.31,29.302021983426467,Hard
1.0,4,1,1.0,-0.89,Humanities,3,6,0,1,1,2.2,79.7,0.15,0.18,19.969931336992197,Medium
3.2,1,1,4.0,-0.44,Social Science,12,8,0,0,0,3.4,77.0,0.2,0.28,11.763962390587965,Easy
3.9,0,1,5.0,0.0,Social Science,9,8,0,1,0,2.6,74.1,0.16,0.25,7.2839641386186855,Easy
2.2,2,1,2.0,-1.0,Social Science,9,9,1,0,1,1.1,79.8,0.24,0.24,17.745575458083053,Medium
2.4,1,0,4.0,-0.77,Social Science,9,7,0,0,1,1.8,85.7,0.09,0.1,6.190927204263925,Easy
2.7,4,1,3.0,-0.32,Humanities,9,11,0,0,1,3.4,78.4,0.2,0.28,18.329541741957357,Medium
3.2,5,1,3.0,0.54,Social Science,3,10,1,2,1,3.5,75.0,0.13,0.2,18.17892458301869,Medium
1.3,5,0,2.0,-1.0,STEM,9,13,0,2,1,3.7,64.5,0.26,0.4,38.47453489266489,Hard
3.4,0,1,4.0,0.44,STEM,3,1,0,0,0,1.8,76.9,0.22,0.31,2.437816764794161,Easy
2.0,2,1,2.0,0.03,STEM,3,2,0,1,1,1.6,82.1,0.0,0.08,8.917505926993858,Easy
2.3,5,1,3.0,-0.51,Social Science,9,12,1,0,1,1.9,86.6,0.15,0.17,18.69839041012428,Medium
2.2,3,0,3.0,-0.77,STEM,3,4,0,1,1,3.1,79.1,0.16,0.19,18.655394297812066,Medium
1.0,5,1,2.0,-0.72,Humanities,12,14,0,2,1,3.4,82.9,0.06,0.19,28.306174588137452,Hard
1.6,0,1,1.0,-1.0,Humanities,9,6,1,0,0,1.2,80.9,0.16,0.22,11.27837029571832,Easy
1.0,1,1,1.0,-1.0,Humanities,12,10,0,0,1,2.8,76.0,0.21,0.27,19.004390563029553,Medium
1.9,0,1,3.0,-0.7,Social Science,3,1,1,0,0,2.8,80.5,0.1,0.2,6.377429009215604,Easy
1.1,4,0,1.0,0.02,Social Science,3,8,0,1,0,1.5,85.5,0.05,0.05,11.940340277423054,Easy
2.1,5,0,3.0,0.46,Social Science,12,17,0,2,0,4.6,61.0,0.21,0.28,29.558588462767958,Hard
1.2,3,1,3.0,0.13,Social Science,3,6,1,1,1,1.8,79.1,0.05,0.12,9.390750868598255,Easy
3.4,3,0,4.0,-0.52,Humanities,9,10,1,2,1,4.4,62.4,0.25,0.34,24.765709558714857,Hard
2.8,3,1,3.0,0.04,Humanities,9,11,0,0,0,2.3,81.7,0.1,0.18,13.429441414478667,Easy
1.6,1,1,2.0,-0.59,Social Science,12,9,0,1,0,2.1,78.7,0.17,0.16,13.875983216134603,Medium
2.5,1,1,3.0,0.66,STEM,9,6,0,0,0,1.4,73.7,0.14,0.22,8.2215197609236,Easy
1.0,2,0,1.0,-1.0,Humanities,12,11,1,2,0,2.8,74.8,0.17,0.24,23.54431146808858,Medium
1.1,0,1,2.0,-0.47,Social Science,9,6,1,0,1,3.2,70.7,0.13,0.17,12.80508725201555,Easy
1.0,4,1,1.0,-1.0,Humanities,9,11,1,1,0,4.2,76.2,0.23,0.31,27.34869905363942,Hard
4.1,4,0,4.0,0.39,Social Science,3,8,0,0,0,1.6,83.1,0.17,0.23,6.0194537080224135,Easy
2.3,4,1,2.0,-0.33,Humanities,9,11,0,2,1,2.5,82.9,0.12,0.17,19.22718541263764,Medium
1.0,5,0,1.0,-1.0,STEM,12,14,0,2,0,2.5,77.0,0.18,0.25,34.73934628782059,Hard
3.0,0,1,4.0,-0.06,STEM,9,6,1,1,0,1.7,83.4,0.11,0.2,5.785916102283021,Easy
2.8,5,0,4.0,0.04,STEM,9,14,1,0,0,3.7,63.3,0.27,0.39,32.028594730304995,Hard
1.1,0,1,2.0,-0.4,Social Science,9,4,0,1,1,2.2,82.0,0.06,0.16,10.076256973680724,Easy
1.0,1,0,2.0,-0.92,STEM,9,9,0,0,1,4.6,59.2,0.25,0.4,24.92279402364327,Hard
1.0,3,0,1.0,-0.4,Social Science,9,9,0,0,0,2.8,75.5,0.18,0.28,16.885423927257282,Medium
1.0,2,1,1.0,-1.0,STEM,3,4,1,1,1,3.4,66.8,0.2,0.3,26.514881724678247,Hard
3.0,0,0,4.0,0.27,Social Science,9,7,1,1,0,2.9,74.2,0.22,0.28,6.794122378741556,Easy
5.0,5,0,5.0,0.99,STEM,9,15,1,0,0,1.3,72.0,0.29,0.36,21.10971771599141,Medium
1.5,0,1,2.0,-1.0,Humanities,3,3,0,1,1,4.4,74.2,0.19,0.28,14.380742730262718,Medium
3.9,5,1,4.0,0.86,STEM,9,15,0,0,0,2.9,67.7,0.24,0.3,27.257419561184875,Hard
2.5,4,0,3.0,-0.32,STEM,9,11,1,0,1,2.6,71.7,0.2,0.26,26.662816744933007,Hard
2.5,5,1,3.0,-0.09,Humanities,9,11,0,1,1,4.5,62.9,0.24,0.4,27.182665296026062,Hard
3.2,0,1,4.0,-0.26,STEM,6,5,1,1,0,3.4,63.5,0.28,0.4,20.548101465426587,Medium
1.5,5,0,2.0,-1.0,STEM,9,12,0,1,1,2.5,70.3,0.24,0.27,30.80362314644719,Hard
3.1,3,1,3.0,0.42,STEM,9,13,0,0,0,3.1,70.6,0.23,0.3,23.58247738386441,Medium
4.7,3,1,4.0,0.29,Social Science,9,10,1,1,0,1.8,80.7,0.14,0.18,8.443704443629532,Easy
1.0,5,1,1.0,-0.96,Humanities,3,5,0,0,0,3.9,73.6,0.2,0.25,19.394378427469075,Medium
2.1,4,0,3.0,-1.0,Social Science,6,9,0,0,0,4.2,65.4,0.18,0.32,21.548183181935343,Medium
1.0,1,0,1.0,-1.0,Social Science,6,6,0,2,0,4.9,65.4,0.12,0.24,19.14976252513013,Medium
2.5,1,1,3.0,-0.12,Humanities,3,3,0,0,1,2.5,91.9,0.03,0.04,1.1832704175432558,Easy
1.9,1,1,3.0,-0.02,STEM,6,5,0,2,0,2.6,68.3,0.3,0.38,20.59116941531485,Medium
3.0,3,0,4.0,0.84,Humanities,9,13,0,1,0,4.5,73.0,0.14,0.2,13.851301876046278,Medium
1.5,4,0,2.0,-1.0,Social Science,3,7,1,1,0,3.7,66.9,0.16,0.21,20.254959207208692,Medium
1.0,2,0,1.0,-0.49,Social Science,9,8,0,2,1,4.3,69.2,0.23,0.35,21.455819703852956,Medium
3.7,5,1,4.0,0.31,Social Science,3,8,0,1,0,1.7,81.3,0.11,0.13,9.616971601552157,Easy
3.7,1,1,4.0,0.44,STEM,3,4,0,1,0,4.3,64.4,0.21,0.3,16.189574212252282,Medium
2.4,2,1,3.0,-0.68,Social Science,9,7,0,2,1,3.6,75.7,0.22,0.23,17.821620569639265,Medium
1.0,5,1,2.0,-0.59,Social Science,9,12,1,1,1,3.2,80.3,0.12,0.25,25.975090987247402,Hard
3.7,2,1,4.0,-0.19,Social Science,9,9,0,1,0,1.3,81.6,0.09,0.1,9.200447372012151,Easy
1.2,4,0,2.0,-1.0,STEM,12,14,0,1,0,4.8,65.8,0.23,0.35,33.55191774929516,Hard
3.3,1,1,4.0,1.0,Social Science,3,3,0,0,0,2.9,76.4,0.28,0.34,7.165349188504792,Easy
2.3,0,1,3.0,0.58,STEM,3,2,0,1,0,1.0,78.0,0.11,0.14,1.7633574429219456,Easy
1.4,3,0,2.0,-0.54,Humanities,12,12,1,1,1,4.0,78.0,0.11,0.17,22.374859622856793,Medium
3.1,5,1,4.0,0.15,Humanities,9,12,1,2,1,3.2,81.2,0.17,0.26,19.436883923498016,Medium
1.0,1,1,2.0,-0.44,Humanities,3,2,0,2,0,3.7,80.2,0.14,0.21,11.349191300328801,Easy
1.2,1,0,3.0,-1.0,Social Science,9,9,1,0,1,4.8,67.9,0.18,0.28,19.670289276607765,Medium
1.1,3,1,2.0,-0.31,Social Science,12,12,0,1,1,3.4,69.4,0.3,0.37,25.577664830739472,Hard
1.6,2,1,3.0,-0.22,Social Science,9,9,0,2,1,3.1,82.4,0.19,0.22,15.764495746515156,Medium
3.0,3,1,3.0,-0.25,STEM,9,10,0,2,0,1.3,78.8,0.17,0.21,20.223067444524006,Medium
1.5,2,0,3.0,-0.04,Social Science,3,6,0,0,1,3.8,65.1,0.23,0.35,14.783250563752627,Medium
1.0,4,1,2.0,-0.68,STEM,12,15,1,0,1,4.6,54.9,0.28,0.4,39.252056373717856,Hard
3.3,2,1,3.0,-0.05,Humanities,12,11,0,0,1,2.8,77.8,0.08,0.14,10.931995526288421,Easy
4.0,4,0,5.0,0.11,STEM,3,8,1,1,0,4.2,63.5,0.28,0.36,27.925006355701928,Hard
1.9,0,1,2.0,-0.15,Social Science,9,6,1,2,0,1.4,78.8,0.18,0.23,11.667185439052414,Easy
2.8,1,0,3.0,-0.57,Humanities,6,5,1,1,1,1.2,89.6,0.03,0.15,5.611531115119954,Easy
1.0,1,1,1.0,-1.0,Humanities,9,8,1,2,0,3.8,82.8,0.1,0.17,17.264870258580814,Medium
2.0,2,1,2.0,-0.09,Social Science,9,9,0,0,0,4.0,74.8,0.19,0.32,16.578647606893092,Medium
1.9,3,1,2.0,-0.7,Humanities,9,9,0,2,0,2.3,89.1,0.12,0.11,14.759064119527102,Medium
2.8,0,1,3.0,0.02,Humanities,3,2,1,1,1,3.0,69.0,0.21,0.29,10.10397855347898,Easy
1.0,3,0,1.0,-1.0,STEM,3,6,1,1,0,1.2,71.6,0.19,0.29,24.201227204678897,Medium
3.3,1,1,4.0,0.56,STEM,12,9,1,0,0,2.3,69.9,0.1,0.23,10.982674522420032,Easy
4.4,5,1,4.0,-0.11,Humanities,9,13,0,0,1,1.7,72.0,0.21,0.31,19.85084950955309,Medium
2.5,0,0,3.0,-0.42,Humanities,12,9,1,0,0,4.9,71.2,0.15,0.26,13.656353911489974,Medium
1.0,3,0,1.0,-1.0,Social Science,9,11,1,1,0,4.4,63.3,0.26,0.39,24.576503694910144,Medium
3.7,0,1,4.0,0.9,STEM,3,2,1,2,0,2.5,67.8,0.3,0.37,14.487028785292722,Medium
2.7,3,1,3.0,0.14,Humanities,12,12,0,0,0,3.4,84.5,0.15,0.21,13.85607731064174,Medium
1.0,2,0,1.0,-0.46,Humanities,3,6,0,1,1,5.0,77.4,0.17,0.24,17.552626786226526,Medium
3.2,0,0,3.0,-0.13,Social Science,3,2,1,1,1,3.4,69.5,0.21,0.31,8.258950374245192,Easy
4.8,5,1,4.0,0.88,STEM,3,7,1,1,1,1.4,82.7,0.07,0.1,10.661975155667815,Easy
4.1,1,0,4.0,0.94,Social Science,3,3,0,2,1,2.4,78.9,0.21,0.23,2.894200999992886,Easy
2.6,2,0,3.0,0.74,Humanities,9,8,1,0,0,1.8,91.0,0.07,0.1,1.2628169284363318,Easy
2.8,0,0,4.0,-0.45,STEM,6,5,0,1,1,2.3,70.3,0.15,0.25,12.03094085511327,Easy
3.0,5,1,3.0,-0.04,Social Science,9,9,1,2,1,4.3,75.0,0.23,0.31,24.157512216705342,Medium
3.3,3,0,3.0,-0.08,STEM,9,9,0,1,0,1.0,89.3,0.08,0.09,7.608409687429737,Easy
1.2,2,0,2.0,-1.0,Humanities,9,6,0,2,1,4.9,73.5,0.24,0.33,20.32772192983336,Medium
3.9,0,1,4.0,-0.56,Humanities,3,2,0,0,0,2.9,83.4,0.12,0.2,2.2298005287658773,Easy
3.9,0,1,4.0,0.33,STEM,9,7,1,2,0,2.5,65.9,0.2,0.32,16.096930838333932,Medium
3.4,0,1,4.0,-0.36,Humanities,9,5,0,2,1,3.9,71.3,0.26,0.4,15.149890286368885,Medium
2.6,1,0,3.0,-1.0,Social Science,3,2,0,1,0,4.2,69.2,0.25,0.31,12.137283705551223,Easy
2.0,5,0,2.0,-0.31,Humanities,3,8,0,2,1,3.0,74.5,0.19,0.32,21.71244907047354,Medium
1.3,2,1,3.0,-0.15,Social Science,6,8,1,1,0,3.9,66.8,0.28,0.34,19.72070910043281,Medium
1.6,4,0,2.0,-0.22,Humanities,12,15,1,2,0,2.7,80.9,0.06,0.14,20.19689069617887,Medium
1.0,4,0,1.0,-1.0,STEM,12,13,0,0,0,1.7,72.6,0.2,0.29,30.741839317334723,Hard
1.0,5,1,1.0,-1.0,Social Science,12,16,0,2,0,4.7,75.1,0.19,0.26,30.525732697219237,Hard
3.8,3,1,4.0,1.0,Social Science,9,10,0,1,0,4.2,78.4,0.13,0.2,14.188122584100267,Medium
2.8,3,1,3.0,0.09,Social Science,12,12,1,2,0,2.3,82.5,0.16,0.15,17.046462378336333,Medium
2.3,1,0,4.0,-0.74,Social Science,3,4,1,1,0,4.7,59.6,0.22,0.39,17.660363715099994,Medium
2.9,4,0,3.0,0.44,Social Science,6,9,1,0,0,2.5,75.4,0.18,0.23,13.101991950299547,Easy
3.0,1,1,4.0,0.16,Social Science,12,10,0,0,0,3.6,74.9,0.08,0.13,9.870676406313638,Easy
3.7,3,1,4.0,-0.23,STEM,3,6,1,0,1,2.6,68.7,0.21,0.33,19.953175746864872,Medium
2.0,3,0,3.0,-0.32,Social Science,12,13,0,0,1,2.9,77.9,0.08,0.13,15.613939122994694,Medium
1.8,4,0,2.0,-1.0,STEM,6,11,0,0,1,2.2,62.9,0.22,0.26,30.074077090848725,Hard
3.3,0,1,3.0,0.58,STEM,3,3,0,2,0,1.4,81.8,0.11,0.18,2.390501542563825,Easy
3.3,1,1,4.0,0.17,Humanities,9,5,1,1,0,2.9,88.0,0.09,0.12,4.071807786983431,Easy
2.3,5,1,3.0,0.08,Social Science,12,16,1,2,1,3.6,81.3,0.14,0.23,23.603116719736416,Medium
1.0,5,0,2.0,-1.0,STEM,3,9,0,2,0,4.6,65.2,0.29,0.39,35.6053434736275,Hard
3.7,2,1,4.0,0.85,Humanities,3,5,1,0,1,4.3,66.8,0.22,0.32,13.659695143761938,Medium
2.8,3,1,3.0,0.3,Humanities,9,9,0,2,0,1.7,82.7,0.15,0.21,11.770831844323903,Easy
1.1,2,1,1.0,-1.0,Humanities,3,4,0,0,1,2.0,87.6,0.13,0.14,13.137518328827632,Easy
1.8,2,1,2.0,-1.0,STEM,12,11,1,0,1,1.6,79.3,0.19,0.26,23.70630712245254,Medium
2.4,2,0,4.0,0.3,Humanities,9,9,0,0,0,5.0,70.4,0.17,0.28,14.54523534023092,Medium
2.2,5,0,3.0,-0.09,Humanities,9,13,0,0,0,3.7,69.5,0.22,0.3,22.183110725643086,Medium
1.0,2,0,1.0,-0.72,STEM,3,2,0,0,1,2.1,74.5,0.21,0.25,15.658328658248742,Medium
2.6,5,0,3.0,0.18,Social Science,6,9,1,1,1,2.0,72.3,0.12,0.23,17.158883938167662,Medium
2.9,0,0,3.0,-0.74,Humanities,9,7,0,2,1,1.2,81.8,0.11,0.16,8.816909236296176,Easy
2.7,0,0,4.0,0.03,STEM,9,6,0,0,1,1.5,80.5,0.06,0.1,3.168874482670715,Easy
2.6,2,1,4.0,-0.83,Social Science,9,9,1,1,0,4.8,64.8,0.23,0.34,21.985706647234984,Medium
1.1,4,0,2.0,-0.87,Social Science,12,14,0,1,1,4.2,66.5,0.17,0.3,26.595206347861147,Hard
2.7,4,1,3.0,0.15,STEM,3,8,1,2,1,2.8,72.1,0.22,0.31,25.948806173253185,Hard
1.0,4,0,1.0,-1.0,STEM,9,14,1,0,0,4.7,60.4,0.22,0.36,34.46977174738734,Hard
4.7,1,1,5.0,0.51,STEM,6,6,0,2,0,2.3,79.2,0.22,0.23,7.435779454949517,Easy
1.9,4,0,3.0,-1.0,Social Science,6,10,0,1,1,4.3,85.1,0.07,0.17,20.043234536654026,Medium
2.9,2,0,3.0,-0.07,Humanities,9,9,0,2,0,2.9,73.7,0.15,0.27,15.000211626723756,Medium
3.5,5,1,4.0,0.83,Humanities,6,12,1,1,0,2.7,88.2,0.09,0.1,9.79402906468696,Easy
2.9,5,1,3.0,-0.16,Humanities,6,11,0,1,0,1.2,82.8,0.07,0.18,15.134542318640584,Medium
2.9,1,0,4.0,0.73,Social Science,9,8,0,0,0,3.2,80.0,0.19,0.22,5.351561787837336,Easy
4.0,4,1,4.0,1.0,Humanities,3,7,0,0,1,1.3,97.8,0.03,0.06,-2.427671212910738,Easy
1.2,4,1,2.0,-0.74,STEM,3,9,0,0,1,3.2,73.4,0.24,0.32,29.503473696595815,Hard
1.1,5,1,2.0,-0.75,Humanities,3,8,1,2,0,4.7,77.1,0.17,0.25,26.106349357236653,Hard
1.9,0,0,3.0,0.22,STEM,3,1,0,0,1,4.5,68.1,0.14,0.26,8.499919357265291,Easy
3.1,2,1,3.0,-0.02,Social Science,9,7,0,0,1,3.9,73.9,0.15,0.27,13.44869318603588,Easy
1.0,0,0,1.0,-1.0,Social Science,12,8,0,1,0,2.2,75.6,0.26,0.28,14.638742383364333,Medium
2.9,5,0,4.0,-0.38,STEM,12,16,0,1,1,1.3,78.9,0.14,0.17,25.468309242495724,Hard
1.8,3,1,3.0,-0.84,Social Science,12,11,0,2,1,4.1,77.8,0.23,0.26,23.31302502632906,Medium
1.0,3,1,1.0,-0.89,STEM,9,11,0,2,1,5.0,68.8,0.26,0.31,35.8798380152239,Hard
2.4,4,1,3.0,-0.15,STEM,12,14,1,1,1,3.8,68.2,0.21,0.27,34.38563705168639,Hard
3.2,3,1,4.0,-0.49,Social Science,9,10,1,2,0,2.1,88.0,0.08,0.13,12.7102745519588,Easy
3.0,5,1,3.0,-1.0,Social Science,9,13,0,0,1,2.1,78.8,0.14,0.14,20.85748297075889,Medium
1.8,3,1,2.0,-0.16,STEM,9,12,0,0,0,1.8,71.7,0.18,0.28,23.57230876870463,Medium
1.7,2,0,3.0,-0.52,STEM,12,10,0,2,0,3.0,77.8,0.15,0.21,21.89930860121586,Medium
1.0,0,1,2.0,-0.71,Social Science,6,2,1,0,1,4.9,63.3,0.26,0.37,16.27915115811864,Medium
2.0,0,1,2.0,-1.0,Social Science,9,6,0,2,1,1.3,82.5,0.09,0.15,9.689961564187035,Easy
1.0,5,1,2.0,-1.0,Humanities,9,12,0,2,0,2.0,80.1,0.12,0.2,25.31052436667792,Hard
2.4,5,0,4.0,0.59,STEM,12,16,0,0,1,1.8,83.9,0.18,0.21,19.53913848132036,Medium
1.8,5,1,2.0,-1.0,Social Science,9,14,0,0,1,2.1,76.5,0.15,0.22,23.29461801537696,Medium
1.0,5,1,2.0,-0.64,STEM,12,13,1,2,0,3.6,62.6,0.3,0.4,39.08106215433271,Hard
2.8,5,0,4.0,0.63,Social Science,9,13,0,1,0,4.4,63.1,0.25,0.35,24.227940059993056,Medium
1.0,2,1,2.0,-1.0,Humanities,9,7,0,2,1,3.9,73.4,0.28,0.33,22.56698559931072,Medium
1.0,2,0,2.0,0.31,Social Science,12,9,0,2,0,1.8,82.6,0.14,0.16,13.690695064692486,Medium
1.4,0,0,2.0,-0.95,STEM,6,5,1,1,1,1.4,82.3,0.12,0.17,12.734806599434881,Easy
3.6,2,0,5.0,1.0,Social Science,9,8,0,2,0,4.1,71.4,0.2,0.26,12.248823641598557,Easy
1.0,0,1,1.0,-0.3,Social Science,3,2,1,0,0,1.6,86.9,0.07,0.11,5.503540923393264,Easy
1.2,2,1,2.0,-1.0,Social Science,12,11,1,0,0,4.9,82.2,0.14,0.18,20.139796529055864,Medium
5.0,1,1,5.0,0.01,STEM,9,8,1,1,1,4.5,71.5,0.22,0.35,17.897195753804787,Medium
1.6,0,0,2.0,-0.27,Humanities,9,7,0,0,1,2.8,77.8,0.24,0.28,11.278644811568045,Easy
3.6,1,1,3.0,0.53,Social Science,9,8,0,2,1,1.4,86.3,0.05,0.14,2.6708808250149456,Easy
1.0,0,0,3.0,-0.43,STEM,9,6,0,2,0,4.5,64.4,0.24,0.37,22.03283904782473,Medium
1.0,5,0,1.0,-1.0,Humanities,3,8,0,2,1,4.6,69.5,0.2,0.31,27.429271177732367,Hard
1.3,0,1,2.0,-0.42,Humanities,12,9,0,1,0,4.3,73.7,0.1,0.17,13.087265858134616,Easy
2.8,4,0,3.0,0.12,Humanities,6,9,0,1,1,2.1,70.8,0.2,0.27,19.4306982579189,Medium
2.8,5,0,3.0,-0.6,Social Science,9,12,0,0,1,3.3,80.8,0.12,0.19,19.05438866586404,Medium
2.2,4,0,3.0,-0.08,Social Science,9,11,1,2,1,3.8,64.7,0.25,0.33,26.40278813302111,Hard
1.8,4,0,2.0,-0.67,Humanities,9,10,1,2,0,3.4,80.0,0.17,0.18,21.213819677967628,Medium
1.0,1,0,1.0,-1.0,STEM,3,5,1,1,1,4.2,59.2,0.21,0.4,27.379638119206152,Hard
2.9,0,0,3.0,-0.46,Social Science,9,5,0,0,0,1.6,82.6,0.1,0.16,3.652187679292311,Easy
1.8,0,1,3.0,-0.05,STEM,12,9,1,2,0,3.6,66.6,0.18,0.25,21.468753847260714,Medium
2.2,3,1,2.0,-0.56,Social Science,9,9,1,0,0,2.3,76.1,0.12,0.17,14.867401701937736,Medium
5.0,3,0,5.0,1.0,STEM,9,9,0,2,1,3.2,75.0,0.17,0.29,14.353657812161366,Medium
2.6,4,0,3.0,-0.28,Humanities,9,11,0,2,1,1.0,87.1,0.07,0.08,13.564765482158347,Easy
3.6,2,0,4.0,-0.03,STEM,3,2,0,1,0,2.6,78.5,0.16,0.21,7.390999312388978,Easy
2.2,2,1,3.0,-0.84,STEM,3,4,0,2,1,4.3,71.6,0.19,0.24,23.580926785166007,Medium
1.0,1,1,1.0,-1.0,Humanities,3,3,0,1,1,2.6,85.9,0.09,0.16,12.83547717653304,Easy
3.4,5,1,4.0,0.4,Humanities,12,14,1,0,1,3.4,74.8,0.13,0.24,19.865375114210092,Medium
2.1,1,1,3.0,-0.95,STEM,9,7,1,0,1,3.4,63.1,0.29,0.31,23.905685889447785,Medium
1.4,0,1,2.0,-1.0,STEM,6,5,0,0,1,2.6,75.1,0.29,0.33,19.505486673325034,Medium
3.7,4,0,5.0,0.16,Social Science,12,13,1,0,1,4.9,73.1,0.14,0.21,18.764119374739806,Medium
2.3,4,0,3.0,-0.31,Humanities,12,13,0,1,1,1.7,86.9,0.08,0.15,15.126451968090109,Medium
4.2,3,1,4.0,1.0,Social Science,9,10,0,2,0,2.9,67.2,0.26,0.38,18.599224904055944,Medium
2.1,0,1,4.0,-0.13,Humanities,6,5,1,1,1,5.0,64.7,0.26,0.36,16.34352516638857,Medium
